id,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
19899,Metcalf,726.0,France,Male,34.0,9,0.0,2,0.0,1.0,1149.81,0
19900,Nwagugheuzo,535.0,France,Female,38.0,8,0.0,2,0.0,1.0,136553.7,0
19901,Hsiung,693.0,Spain,Male,34.0,2,0.0,2,1.0,1.0,72892.15,0
19902,T'ien,621.0,France,Male,39.0,8,0.0,1,1.0,0.0,,0
19904,Fiorentino,583.0,France,Male,33.0,0,0.0,1,0.0,1.0,6884.86,1
19906,Hsiao,638.0,Germany,Female,47.0,2,105969.45,2,1.0,1.0,183139.15,1
19907,Sabbatini,772.0,France,Male,41.0,3,0.0,2,1.0,1.0,92693.2,0
19908,Hs?,710.0,France,Female,36.0,4,0.0,2,1.0,0.0,146945.71,0
19909,Lombardo,593.0,France,Male,71.0,1,0.0,2,0.0,1.0,,1
19910,Yudin,525.0,Germany,Female,57.0,8,146357.64,2,1.0,1.0,158205.24,0
19911,Barese,677.0,France,Female,37.0,2,0.0,2,1.0,1.0,188075.12,0
19912,Nielson,695.0,Spain,Female,53.0,2,0.0,2,0.0,1.0,170671.44,0
19913,Soto,694.0,France,Male,38.0,2,0.0,1,0.0,1.0,143529.35,0
19914,Martin,637.0,Spain,Female,45.0,7,125623.61,1,1.0,0.0,181486.79,1
19916,Hsiao,655.0,France,Male,49.0,1,0.0,1,1.0,0.0,169005.08,1
19917,Smith,850.0,France,Female,51.0,2,0.0,1,1.0,0.0,171815.43,1
19918,Onwumelu,,France,Male,33.0,9,98329.7,1,1.0,0.0,,1
19921,Okwuadigbo,686.0,Germany,Male,51.0,9,135767.99,2,1.0,0.0,,0
19924,Nnonso,640.0,France,Female,30.0,4,84428.39,2,1.0,1.0,168114.83,0
19925,L?,646.0,France,Female,32.0,6,0.0,2,1.0,1.0,93120.85,0
19926,Hsia,735.0,Germany,Male,33.0,6,124328.8,2,1.0,1.0,95160.85,0
19927,Lu,597.0,France,Female,36.0,6,0.0,1,1.0,0.0,,0
19928,Nwachinemelu,521.0,France,Male,39.0,9,0.0,2,1.0,1.0,168571.92,0
19929,Okechukwu,667.0,France,Male,37.0,3,0.0,2,1.0,1.0,157991.21,0
19930,P'eng,578.0,Germany,Male,43.0,4,100490.44,1,1.0,1.0,105314.03,1
19931,Yuriev,593.0,Spain,Female,37.0,6,0.0,2,1.0,1.0,69450.77,0
19932,Nnamutaezinwa,612.0,Spain,Female,56.0,2,0.0,1,1.0,1.0,65376.38,1
19934,Hsueh,622.0,France,Male,33.0,0,0.0,2,0.0,0.0,108135.82,0
19937,Yermolayev,652.0,France,Female,36.0,8,0.0,2,0.0,0.0,88888.02,0
19938,H?,678.0,France,Female,56.0,8,0.0,3,1.0,0.0,16821.2,1
19939,Chien,539.0,France,Female,24.0,3,0.0,2,1.0,0.0,198110.01,0
19940,Tien,699.0,Spain,Male,26.0,9,0.0,2,1.0,1.0,136592.98,0
19942,Miah,569.0,France,Male,47.0,4,97400.97,1,1.0,0.0,113626.49,0
19943,Mancini,736.0,Spain,Female,42.0,1,0.0,1,0.0,0.0,,1
19944,Babbage,586.0,France,Female,40.0,2,0.0,2,1.0,1.0,70748.96,0
19946,H?,755.0,Spain,Male,66.0,5,0.0,2,1.0,1.0,90947.83,0
19947,Calabresi,682.0,Spain,Male,32.0,1,98738.01,1,1.0,0.0,146426.89,0
19948,Onwughara,748.0,France,Male,33.0,1,143296.25,1,1.0,1.0,128868.79,0
19949,Hsia,605.0,Germany,Female,43.0,9,102766.03,1,1.0,1.0,131527.28,1
19951,Nnaife,685.0,Germany,Male,57.0,1,101901.89,1,0.0,1.0,113388.99,0
19952,McGuirk,666.0,France,Male,39.0,2,0.0,2,0.0,0.0,103670.2,0
19953,Marsden,694.0,Germany,Male,33.0,8,98482.68,1,1.0,0.0,182380.69,0
19954,Trevisani,704.0,France,Female,38.0,2,0.0,2,1.0,1.0,140812.67,0
19955,Lucchese,624.0,France,Male,31.0,7,0.0,2,1.0,0.0,151211.7,0
19956,Trevisani,624.0,France,Female,35.0,5,0.0,1,1.0,1.0,150705.81,1
19958,Yefremova,717.0,France,Male,39.0,2,0.0,1,0.0,0.0,86287.26,1
19961,McLean,684.0,Spain,Male,31.0,4,0.0,2,0.0,1.0,184550.09,0
19962,Kirillova,648.0,Spain,Female,45.0,4,0.0,2,0.0,1.0,193144.37,0
19964,Chiu,821.0,Spain,Male,42.0,5,0.0,2,1.0,1.0,162634.9,0
19965,Macdonald,661.0,France,Male,33.0,4,0.0,2,0.0,1.0,48259.36,0
19966,Chiang,626.0,Germany,Male,36.0,2,181647.46,2,1.0,1.0,57632.81,0
19968,H?,667.0,Germany,Female,37.0,9,152318.64,2,1.0,1.0,4535.46,0
19969,Johnson,498.0,Spain,Male,35.0,8,0.0,1,0.0,0.0,174765.19,1
19970,Bennet,430.0,Spain,Male,49.0,1,0.0,2,1.0,0.0,51850.44,1
19971,Chidozie,752.0,France,Female,38.0,3,109088.3,1,1.0,1.0,,0
19972,Nwabugwu,559.0,France,Female,26.0,6,161303.48,3,1.0,0.0,115070.08,1
19974,Nwora,639.0,Spain,Female,28.0,10,118485.73,1,1.0,1.0,,0
19975,Nwachinemelu,709.0,France,Male,34.0,3,0.0,2,1.0,1.0,93307.44,0
19977,Burtch,651.0,Germany,Male,39.0,6,90790.07,2,0.0,0.0,138916.65,0
19979,Ch'ang,602.0,Germany,Male,37.0,4,139094.3,1,1.0,0.0,131312.85,0
19980,Tien,745.0,Spain,Male,33.0,8,0.0,2,0.0,1.0,65967.1,0
19981,Walker,,France,Male,44.0,4,0.0,2,0.0,1.0,54210.48,0
19983,Chukwuhaenye,,France,Male,32.0,7,0.0,1,1.0,0.0,,0
19985,P'an,770.0,France,Male,59.0,2,141154.43,1,0.0,0.0,60261.65,0
19986,Mott,652.0,France,Male,47.0,10,92476.55,1,1.0,1.0,96864.37,0
19988,Onyeorulu,528.0,France,Female,28.0,9,0.0,2,1.0,1.0,,0
19989,Ch'ien,741.0,Germany,Male,35.0,7,132631.83,1,1.0,0.0,152847.35,0
19991,Onwumelu,611.0,Germany,Female,41.0,9,144816.36,1,1.0,1.0,84425.38,0
19992,Hao,745.0,Germany,Male,34.0,9,122517.84,1,0.0,1.0,119095.16,0
19993,Milne,,Spain,Male,40.0,8,103423.05,1,1.0,1.0,94723.84,0
19994,Eluemuno,771.0,France,Male,39.0,5,137420.98,2,1.0,0.0,73221.39,0
19995,Shaw,471.0,France,Female,33.0,6,0.0,1,1.0,0.0,103357.33,0
19997,Mazzanti,553.0,France,Male,36.0,8,165102.03,1,1.0,1.0,107255.23,0
19998,Onwuamaeze,591.0,France,Male,33.0,0,0.0,2,0.0,0.0,123844.87,0
19999,Chukwudi,519.0,France,Male,39.0,9,113401.1,2,1.0,0.0,97550.71,0
20000,Chiemenam,605.0,Spain,Male,34.0,9,113903.83,2,0.0,1.0,30975.57,0
20001,Padovesi,550.0,France,Female,35.0,4,0.0,2,1.0,0.0,130129.73,0
20002,Onyemauchechukwu,813.0,France,Female,45.0,4,0.0,2,1.0,1.0,199904.2,0
20006,Chukwumaobim,628.0,France,Female,31.0,9,72090.45,1,1.0,1.0,34861.91,0
20007,Ts'ai,741.0,France,Male,29.0,9,0.0,2,0.0,0.0,,0
20008,Johnstone,644.0,France,Male,36.0,3,131995.63,1,1.0,1.0,110625.04,0
20010,Trevisano,796.0,France,Male,32.0,3,0.0,1,0.0,1.0,60141.52,0
20011,Pirozzi,684.0,France,Female,34.0,9,0.0,2,1.0,1.0,106783.53,0
20012,Brown,556.0,France,Female,40.0,7,0.0,2,1.0,1.0,60614.92,0
20013,Genovesi,,Germany,Male,38.0,9,139147.22,2,1.0,0.0,120734.55,0
20014,Cattaneo,755.0,France,Female,42.0,5,0.0,2,0.0,0.0,199186.57,0
20015,Kennedy,752.0,Germany,Female,39.0,5,120616.04,2,1.0,1.0,42902.78,0
20016,Chukwufumnanya,632.0,Germany,Female,33.0,9,122198.85,1,1.0,1.0,48358.61,1
20017,Maclean,729.0,France,Female,39.0,4,103013.78,1,0.0,1.0,175746.65,0
20018,Nnachetam,634.0,France,Male,31.0,9,0.0,2,1.0,1.0,161606.4,0
20020,Yeh,,France,Male,35.0,6,0.0,2,1.0,0.0,,0
20021,Chidi,,Germany,Male,40.0,7,125565.1,1,0.0,0.0,126538.23,1
20022,Demaine,791.0,France,Female,52.0,1,0.0,1,1.0,1.0,122550.99,1
20023,Hsieh,708.0,France,Female,51.0,0,0.0,2,1.0,1.0,162703.13,1
20024,Woronoff,754.0,France,Male,65.0,1,0.0,2,1.0,1.0,,0
20025,Chukwualuka,648.0,France,Male,41.0,10,109197.42,1,1.0,0.0,96490.51,0
20029,McElhone,670.0,France,Female,28.0,2,72206.91,1,1.0,1.0,107468.16,0
20031,Clapp,589.0,France,Female,30.0,4,0.0,2,0.0,0.0,182470.95,0
20032,Chu,641.0,Germany,Male,33.0,1,93726.92,1,1.0,0.0,103679.53,0
20033,Chiekwugo,521.0,France,Male,25.0,6,0.0,1,1.0,1.0,118549.35,0
20034,Lewis,711.0,Spain,Female,41.0,5,0.0,2,0.0,1.0,47379.34,0
20035,Bellucci,479.0,France,Male,32.0,0,0.0,2,1.0,1.0,136837.72,0
20037,Hsueh,,France,Male,26.0,7,0.0,2,1.0,0.0,126778.27,0
20039,Fiorentino,624.0,Spain,Male,51.0,5,122671.99,1,0.0,0.0,89678.13,1
20040,Tsao,812.0,France,Female,41.0,7,0.0,2,0.0,0.0,75803.92,1
20042,Kambinachi,667.0,France,Male,33.0,6,121393.68,1,0.0,1.0,138272.08,0
20043,Hsieh,535.0,France,Female,21.0,8,0.0,1,1.0,1.0,91464.7,0
20044,Rowley,850.0,Germany,Female,43.0,7,95607.68,4,0.0,1.0,115433.72,1
20045,Genovesi,695.0,Germany,Male,37.0,3,77942.18,2,1.0,0.0,162134.13,0
20047,Ch'in,706.0,France,Male,35.0,3,113293.36,1,1.0,1.0,58018.8,0
20048,Hsing,686.0,Germany,Female,41.0,3,132251.49,1,1.0,0.0,124936.69,0
20049,Hsing,639.0,Germany,Female,43.0,4,121145.91,2,1.0,0.0,25939.6,0
20051,Ts'ai,707.0,Spain,Male,32.0,8,0.0,2,1.0,0.0,189932.58,0
20052,Fan,543.0,France,Male,35.0,8,0.0,2,1.0,0.0,62595.12,0
20054,Kazantseva,606.0,France,Female,29.0,0,98249.07,2,1.0,0.0,164276.58,0
20055,Mao,577.0,Germany,Male,23.0,5,77162.55,1,1.0,0.0,194757.34,1
20057,Chukwualuka,651.0,France,Male,58.0,4,0.0,2,1.0,1.0,853.59,0
20058,Scott,628.0,Germany,Female,31.0,1,116232.26,2,0.0,1.0,,0
20060,P'an,649.0,France,Male,34.0,4,83537.38,1,0.0,0.0,9563.65,0
20062,Calzada,758.0,France,Male,31.0,5,0.0,2,1.0,1.0,180972.56,0
20063,Istomin,706.0,Spain,Male,47.0,2,0.0,2,0.0,1.0,67873.67,0
20064,Piazza,,France,Female,55.0,9,0.0,1,1.0,0.0,162819.91,1
20065,Paterson,850.0,France,Female,35.0,6,0.0,2,1.0,1.0,176524.52,0
20067,Ts'ui,558.0,France,Male,48.0,3,0.0,1,0.0,0.0,146671.79,1
20071,Rapuluolisa,728.0,Spain,Female,40.0,1,0.0,2,1.0,1.0,109216.2,0
20072,Mancini,774.0,Germany,Female,33.0,3,83071.69,2,1.0,1.0,146524.08,0
20075,Bogle,754.0,France,Female,33.0,6,0.0,2,1.0,1.0,79750.11,0
20076,Iweobiegbunam,584.0,Spain,Female,38.0,2,154915.47,1,1.0,0.0,99236.7,0
20078,Trevisan,687.0,Spain,Female,37.0,3,0.0,2,1.0,0.0,138557.94,0
20080,Baryshnikov,661.0,Spain,Male,39.0,6,132195.24,1,1.0,0.0,38474.64,1
20082,Udegbulam,662.0,Spain,Female,54.0,7,0.0,1,1.0,0.0,89079.49,1
20083,Bentley,656.0,Germany,Male,36.0,8,141622.65,1,1.0,0.0,169282.9,1
20084,Fyodorova,589.0,France,Female,29.0,4,0.0,2,0.0,1.0,98266.47,0
20085,Genovese,599.0,France,Male,34.0,9,0.0,2,1.0,0.0,103374.13,0
20087,Hsieh,657.0,France,Female,34.0,7,0.0,1,1.0,0.0,41755.89,0
20088,Harvey,731.0,Spain,Female,34.0,3,0.0,1,1.0,1.0,141336.84,1
20090,Lo Duca,584.0,Germany,Female,42.0,7,109374.55,1,1.0,1.0,176821.41,1
20091,Tuan,668.0,France,Male,52.0,8,0.0,3,1.0,1.0,162455.17,1
20095,Walker,729.0,France,Male,28.0,7,0.0,2,1.0,1.0,53623.22,0
20097,Smith,712.0,France,Male,33.0,2,122511.25,1,1.0,0.0,153325.56,0
20099,Onwumelu,773.0,France,Female,27.0,7,0.0,2,1.0,1.0,163014.0,0
20103,She,647.0,Germany,Female,37.0,8,93230.91,2,1.0,0.0,196302.19,0
20105,Terry,705.0,Germany,Female,34.0,1,149478.94,2,1.0,0.0,144033.14,0
20107,Tsao,579.0,Germany,Female,47.0,4,105981.04,1,1.0,1.0,64682.12,1
20108,Robson,668.0,France,Female,36.0,8,115536.91,1,0.0,0.0,1627.97,0
20109,Hsieh,670.0,Spain,Female,44.0,7,141509.98,1,1.0,0.0,86335.72,0
20110,Tsao,590.0,Spain,Male,38.0,4,0.0,2,1.0,0.0,89688.62,0
20112,Oguejiofor,704.0,Germany,Male,29.0,8,154592.38,1,1.0,0.0,87988.03,0
20113,Davide,729.0,France,Male,39.0,6,0.0,2,1.0,1.0,191749.82,1
20114,Palerma,646.0,Spain,Male,40.0,10,0.0,2,0.0,1.0,92636.71,0
20116,Tretiakova,738.0,Spain,Male,32.0,7,0.0,2,0.0,1.0,159920.16,0
20117,Lung,731.0,France,Female,27.0,4,0.0,2,1.0,1.0,,0
20118,Gorman,694.0,France,Female,47.0,9,0.0,2,1.0,1.0,181684.67,0
20119,Chidiebele,681.0,France,Male,31.0,7,0.0,2,1.0,1.0,1966.44,0
20121,Manna,751.0,Germany,Male,27.0,5,164786.88,1,0.0,0.0,121799.41,1
20122,Maclean,757.0,Spain,Female,32.0,0,101200.44,1,0.0,1.0,136795.7,0
20123,Folliero,741.0,Germany,Female,39.0,9,127091.93,1,1.0,0.0,181754.31,1
20124,O'Toole,620.0,France,Female,67.0,2,0.0,2,1.0,1.0,46873.9,0
20125,Uvarov,515.0,Spain,Male,35.0,7,0.0,1,1.0,0.0,81147.38,0
20128,Hsing,604.0,Germany,Male,36.0,10,113627.03,4,1.0,0.0,134729.7,1
20129,Ponomaryov,579.0,Germany,Female,40.0,1,114885.02,1,1.0,1.0,173526.32,0
20136,Shih,595.0,France,Male,35.0,7,0.0,2,0.0,1.0,161833.03,0
20138,Dreyer,705.0,France,Female,34.0,1,129346.1,1,1.0,0.0,44261.69,0
20141,Cross,559.0,Germany,Male,31.0,9,145307.9,1,1.0,0.0,103684.11,0
20142,Chukwujamuike,578.0,Spain,Female,37.0,5,109949.36,1,1.0,0.0,167796.45,0
20143,Onyeorulu,645.0,France,Female,34.0,6,0.0,2,1.0,0.0,,0
20144,Chia,644.0,France,Male,37.0,1,103773.03,1,1.0,0.0,67723.86,0
20145,Krichauff,850.0,France,Female,43.0,0,0.0,2,1.0,1.0,141635.32,0
20146,Wall,595.0,Germany,Male,46.0,5,142294.0,2,1.0,1.0,48779.9,0
20148,Chia,590.0,Germany,Female,38.0,2,143244.95,2,1.0,1.0,131883.92,0
20149,Chia,479.0,France,Male,31.0,3,152515.75,1,1.0,0.0,164443.45,0
20151,Yashina,599.0,Spain,Female,31.0,8,0.0,2,1.0,0.0,,0
20152,Lappin,588.0,France,Female,27.0,8,0.0,1,0.0,1.0,160365.37,0
20153,Chukwuhaenye,845.0,France,Male,33.0,3,72683.63,1,0.0,1.0,183479.13,0
20154,Cremonesi,516.0,Spain,Male,32.0,9,120897.43,2,1.0,1.0,52242.76,0
20156,White,646.0,France,Male,29.0,5,97209.78,1,1.0,1.0,24542.47,0
20158,Cousens,681.0,France,Male,56.0,3,0.0,2,0.0,0.0,55477.97,0
20159,Wright,583.0,France,Female,33.0,8,76379.01,1,1.0,0.0,157992.12,0
20162,Onwumelu,593.0,Spain,Female,46.0,4,0.0,2,1.0,1.0,147839.25,0
20163,Ting,711.0,France,Male,43.0,8,0.0,2,0.0,1.0,148904.64,0
20166,Folliero,657.0,Spain,Female,35.0,9,145481.52,2,0.0,1.0,157645.09,0
20168,Piazza,651.0,Germany,Female,29.0,4,52936.53,2,0.0,1.0,172103.75,0
20170,Nebechi,588.0,Spain,Female,34.0,5,0.0,2,1.0,1.0,,0
20171,Chinwenma,643.0,Spain,Female,38.0,0,133723.86,1,0.0,1.0,162884.03,0
20173,Y?,773.0,Germany,Female,33.0,3,108189.26,2,0.0,1.0,134997.32,0
20174,Tsui,483.0,France,Male,48.0,4,0.0,1,1.0,1.0,110037.2,1
20175,Zetticci,581.0,France,Female,31.0,4,0.0,2,1.0,1.0,80487.45,0
20176,Hsiung,579.0,France,Female,38.0,9,0.0,1,1.0,0.0,8181.43,1
20180,Owens,638.0,France,Male,42.0,1,71049.17,2,1.0,1.0,68585.47,0
20181,Yuan,694.0,France,Female,38.0,3,195875.37,3,1.0,1.0,86078.62,1
20182,Hsueh,712.0,France,Male,36.0,8,142309.47,1,1.0,1.0,193325.24,0
20183,Longo,710.0,Spain,Male,40.0,2,154110.73,2,1.0,1.0,118320.13,0
20184,Iadanza,658.0,Spain,Male,60.0,3,0.0,1,1.0,0.0,176541.62,1
20185,Chukwuemeka,630.0,Germany,Female,33.0,5,167866.84,1,1.0,0.0,126695.9,1
20186,Ewing,,Spain,Female,35.0,10,163833.4,1,1.0,0.0,185539.43,0
20187,Tien,581.0,Germany,Female,44.0,8,116259.31,1,1.0,0.0,181333.59,0
20189,Milano,630.0,Spain,Female,49.0,2,0.0,1,1.0,1.0,163059.44,1
20190,De Luca,494.0,Spain,Female,31.0,1,0.0,2,0.0,0.0,85813.94,0
20193,O'Brien,548.0,France,Male,45.0,8,0.0,1,0.0,1.0,81544.23,1
20194,Obialo,659.0,France,Male,39.0,6,0.0,2,1.0,0.0,121503.98,0
20195,Okonkwo,556.0,France,Female,40.0,4,111665.68,3,1.0,0.0,120666.0,1
20196,Ch'iu,710.0,France,Male,34.0,9,145685.58,1,1.0,0.0,96808.82,0
20198,T'ao,745.0,Spain,Male,56.0,1,88917.29,1,1.0,0.0,125801.06,1
20199,Fuller,681.0,Spain,Male,46.0,5,0.0,1,0.0,0.0,56071.35,1
20200,Davide,621.0,France,Female,50.0,10,0.0,2,1.0,0.0,191963.3,1
20201,Uspenskaya,591.0,France,Male,37.0,2,0.0,2,1.0,0.0,145509.27,0
20202,Chiemezie,714.0,France,Male,72.0,10,0.0,1,1.0,1.0,8996.27,0
20204,Hs?,681.0,France,Male,33.0,2,140964.83,1,1.0,1.0,123645.2,0
20205,Watson,576.0,Germany,Male,34.0,7,132966.8,1,0.0,0.0,149490.94,0
20207,Kao,569.0,Spain,Female,64.0,0,0.0,2,1.0,1.0,,0
20208,Hsia,,Germany,Male,34.0,2,114427.37,2,1.0,1.0,144932.24,0
20209,Genovese,529.0,Germany,Female,45.0,1,101195.73,1,1.0,1.0,77607.35,1
20210,Trevisani,529.0,France,Male,31.0,10,0.0,1,1.0,1.0,185642.79,0
20211,Ko,587.0,Spain,Female,31.0,8,125084.24,1,1.0,0.0,75181.04,0
20212,Jordan,717.0,Spain,Male,39.0,5,0.0,1,1.0,1.0,89950.27,1
20214,Uspensky,757.0,France,Male,28.0,1,0.0,2,1.0,0.0,124088.39,0
20215,Trevisani,744.0,France,Male,37.0,3,0.0,1,1.0,0.0,172261.17,1
20216,Eipper,850.0,Germany,Male,42.0,6,0.0,3,0.0,1.0,59960.94,1
20217,Trevisani,743.0,Germany,Female,26.0,8,131834.09,2,1.0,1.0,96182.94,0
20219,T'ien,742.0,France,Male,34.0,2,0.0,2,0.0,1.0,187945.02,0
20220,Chinweike,,Germany,Male,52.0,0,109177.1,1,1.0,0.0,148769.4,1
20221,Martin,706.0,Spain,Female,26.0,1,0.0,2,1.0,1.0,177832.65,0
20223,Nwora,696.0,Spain,Male,24.0,8,0.0,2,1.0,0.0,146028.45,0
20228,Ts'ui,571.0,France,Female,22.0,3,108066.51,1,1.0,0.0,53442.01,0
20229,Li,645.0,France,Female,48.0,4,90316.89,1,1.0,1.0,148674.74,0
20230,Ch'iu,741.0,Germany,Male,40.0,4,116669.31,2,1.0,1.0,168716.62,0
20232,Marshall,731.0,Spain,Male,36.0,6,111624.43,1,1.0,1.0,75943.83,0
20233,Tu,618.0,France,Female,21.0,3,125351.03,1,0.0,0.0,57872.86,1
20234,Young,633.0,France,Male,28.0,2,0.0,1,1.0,1.0,55873.97,0
20235,Nwachinemelu,757.0,Germany,Male,32.0,4,141802.05,1,1.0,0.0,118219.03,0
20236,Aitken,586.0,France,Male,28.0,5,0.0,2,1.0,0.0,48821.67,0
20239,Martin,523.0,France,Male,32.0,2,0.0,2,1.0,1.0,83061.1,0
20240,T'ien,663.0,France,Male,35.0,8,0.0,2,0.0,1.0,104195.09,0
20242,Mai,675.0,France,Male,47.0,2,56850.82,1,1.0,1.0,86611.94,0
20244,Komar,581.0,France,Male,56.0,6,0.0,2,1.0,1.0,46697.93,0
20246,Macdonald,561.0,France,Male,39.0,9,0.0,2,1.0,1.0,159971.92,0
20248,Chidumaga,619.0,Germany,Male,37.0,8,116852.36,1,1.0,1.0,129584.66,0
20250,Yobanna,685.0,Spain,Male,34.0,5,0.0,2,1.0,1.0,52848.76,0
20253,Watson,644.0,Spain,Male,47.0,9,0.0,1,0.0,1.0,14093.24,0
20254,Ikemefuna,,Germany,Female,30.0,9,78136.23,1,1.0,1.0,,0
20255,Hsieh,790.0,Germany,Female,48.0,0,125386.73,1,0.0,0.0,136813.98,1
20257,Hsia,632.0,Germany,Male,42.0,4,106608.67,1,0.0,0.0,151710.27,0
20259,Iadanza,633.0,France,Female,27.0,10,115287.91,1,1.0,0.0,138315.25,0
20260,Lo Duca,727.0,France,Male,40.0,2,0.0,2,1.0,1.0,85931.74,0
20261,Tuan,685.0,Germany,Female,56.0,8,138180.38,1,1.0,1.0,177835.54,1
20262,Onyekachi,678.0,France,Female,37.0,3,141928.59,1,1.0,0.0,86561.44,0
20263,Chukwukadibia,775.0,France,Male,31.0,3,178075.62,1,1.0,0.0,96300.02,0
20264,Ritchie,506.0,France,Male,40.0,3,0.0,1,1.0,1.0,143965.6,0
20265,Mazzanti,596.0,France,Female,44.0,6,0.0,1,1.0,0.0,109707.5,1
20267,Udegbulam,671.0,France,Male,19.0,2,90706.17,1,0.0,0.0,,0
20268,De Luca,,France,Female,33.0,9,92660.1,1,1.0,0.0,176578.58,0
20273,Lo Duca,477.0,Spain,Female,62.0,6,0.0,2,1.0,1.0,97878.14,0
20274,Lombardi,534.0,France,Male,52.0,8,107485.35,1,0.0,1.0,116093.27,0
20275,Lamb,584.0,France,Male,42.0,4,0.0,1,0.0,0.0,86710.04,1
20276,Okwudiliolisa,850.0,Germany,Female,38.0,9,67651.83,2,0.0,1.0,,0
20277,Milne,673.0,France,Male,29.0,8,0.0,1,1.0,1.0,56365.88,0
20278,Yancy,586.0,Spain,Male,37.0,2,138029.03,1,1.0,1.0,97576.34,0
20280,Nnaemeka,757.0,Spain,Female,36.0,10,0.0,2,0.0,0.0,147883.51,0
20281,T'ien,494.0,France,Male,34.0,1,0.0,2,1.0,1.0,183585.9,0
20282,Tikhonov,644.0,France,Female,39.0,1,132878.62,1,1.0,0.0,133349.48,1
20285,Hsia,686.0,Spain,Female,41.0,8,0.0,2,1.0,1.0,180994.28,0
20286,Cremonesi,544.0,France,Female,32.0,4,0.0,1,1.0,1.0,137219.77,0
20287,Shih,652.0,France,Female,44.0,8,0.0,1,1.0,0.0,73692.2,0
20289,Ngozichukwuka,556.0,Germany,Female,53.0,1,111414.56,2,1.0,1.0,123422.37,0
20292,Dickson,678.0,Spain,Male,26.0,6,0.0,2,1.0,1.0,106766.72,0
20294,Yefremova,587.0,Spain,Female,35.0,1,0.0,2,0.0,0.0,,0
20296,Piazza,723.0,Spain,Male,38.0,3,94683.14,1,1.0,0.0,121456.43,0
20297,Chimaijem,591.0,France,Female,57.0,8,0.0,2,1.0,1.0,26991.05,0
20298,Gardiner,553.0,France,Female,32.0,3,0.0,2,1.0,1.0,99397.69,0
20301,Mazzanti,824.0,Spain,Female,29.0,1,118482.97,1,1.0,0.0,,0
20303,Yudin,680.0,Germany,Male,43.0,5,123690.17,2,1.0,1.0,76688.53,0
20305,Manna,752.0,France,Female,39.0,5,107469.3,1,1.0,0.0,,0
20306,K'ung,583.0,France,Male,39.0,2,0.0,1,1.0,0.0,62619.73,0
20307,Pisano,588.0,France,Female,31.0,10,131046.42,1,1.0,1.0,143270.48,0
20308,Macleod,535.0,France,Female,42.0,1,0.0,2,1.0,0.0,,0
20309,Okechukwu,637.0,France,Male,34.0,1,91454.6,1,1.0,0.0,158750.28,0
20310,T'ao,577.0,France,Male,37.0,7,0.0,2,1.0,1.0,140931.63,0
20312,Nwankwo,612.0,Germany,Male,30.0,10,91419.7,1,0.0,0.0,1805.16,1
20313,Chiemenam,612.0,Spain,Male,36.0,5,119687.24,2,1.0,0.0,159206.88,0
20314,Munro,692.0,Spain,Female,30.0,6,0.0,1,1.0,1.0,160846.26,0
20315,T'ang,639.0,France,Male,29.0,2,0.0,2,1.0,0.0,170962.12,0
20316,Calzada,558.0,Germany,Female,28.0,5,0.0,2,1.0,1.0,111673.46,0
20317,Fulks,549.0,France,Female,41.0,4,0.0,1,1.0,0.0,50006.68,1
20318,Nnachetam,726.0,Germany,Male,53.0,3,126157.1,1,1.0,1.0,,1
20319,Obiora,681.0,Spain,Male,39.0,0,0.0,2,1.0,0.0,121319.47,0
20320,Chinwemma,714.0,France,Male,36.0,2,97576.52,2,1.0,0.0,73302.77,0
20321,Teng,658.0,Germany,Female,63.0,1,137900.91,1,1.0,1.0,37728.63,0
20323,Tien,703.0,Germany,Male,51.0,6,135324.69,1,1.0,0.0,57101.32,1
20324,Calabresi,572.0,France,Male,38.0,2,0.0,2,1.0,0.0,144305.02,0
20327,Hs?,557.0,France,Male,21.0,4,156012.33,1,1.0,0.0,26933.61,0
20329,Shih,724.0,France,Male,36.0,7,0.0,2,1.0,1.0,86844.21,0
20332,Talbot,683.0,France,Female,30.0,2,0.0,2,1.0,1.0,100541.35,0
20333,Hsueh,,Germany,Female,40.0,1,122677.48,2,1.0,0.0,55714.39,1
20334,Hawkins,752.0,Germany,Female,42.0,4,65115.15,2,0.0,1.0,139926.32,0
20335,Aksyonova,565.0,France,Male,32.0,2,0.0,1,1.0,1.0,167888.15,0
20336,Bellucci,751.0,France,Male,51.0,9,0.0,2,0.0,0.0,77160.24,1
20337,Maclean,534.0,France,Male,35.0,4,105120.35,1,1.0,1.0,173676.26,0
20338,Tisdall,513.0,Germany,Male,53.0,9,84814.33,1,1.0,0.0,148945.36,1
20340,Ch'eng,662.0,France,Male,37.0,1,81535.77,1,1.0,0.0,99154.77,0
20341,Ozuluonye,,Germany,Male,39.0,6,149686.24,2,1.0,0.0,,0
20342,Aitken,850.0,France,Male,22.0,4,0.0,2,0.0,1.0,10364.1,0
20344,Napolitano,590.0,France,Female,37.0,3,0.0,2,1.0,0.0,163612.07,0
20345,Pinto,556.0,Germany,Female,41.0,2,91069.96,2,0.0,1.0,164171.07,0
20346,Rishel,644.0,France,Female,36.0,9,112268.15,2,1.0,0.0,,0
20347,Kharlamov,568.0,Spain,Male,32.0,7,0.0,2,1.0,1.0,56597.33,0
